,Unnamed: 0,title_id,title,start_year,rating,votes,genres
342,342,tt12760500,Gathering Storm,2020,7.9,42,Documentary
343,343,tt7726152,Marvel Super Hero Adventures,2017,5.6,139,"Action,Adventure,Animation"
344,344,tt13061790,Once Upon a Snowman,2020,6.8,2873,"Adventure,Animation,Comedy"
345,345,tt1014775,Beverly Hills Chihuahua,2008,3.9,24249,"Adventure,Comedy,Drama"
346,346,tt10322334,Clouds,2020,8.6,1133,"Comedy,Drama,Romance"
347,347,tt9892948,Clouds,2019,5.4,12,"Documentary,Short"
348,348,tt6473066,Clouds,2020,7.5,9617,"Biography,Drama,Music"
349,349,tt12816824,Clouds,2020,7.5,90,"Comedy,Documentary"
350,350,tt12660966,Lost on Everest,2020,6.7,287,Documentary
351,351,tt10151478,The Rocketeer,2019,7.8,28,"Comedy,Talk-Show"
352,352,tt8068852,The Rocketeer,2019,4.6,229,"Action,Adventure,Animation"
353,353,tt7423322,The Right Stuff,2020,6.7,3718,"Drama,History"
354,354,tt16043106,Wild Portugal,2020,6.9,14,Documentary
355,355,tt0113862,Mr. Holland's Opus,1995,7.3,38986,"Drama,Music"
356,356,tt6845918,Hidden Figures,2016,5.6,7,"Documentary,Short"
357,357,tt4846340,Hidden Figures,2016,7.8,223464,"Biography,Drama,History"
358,358,tt10196378,Magic of Disney's Animal Kingdom,2020,8.2,320,Documentary
359,359,tt13165620,The Giant Robber Crab,2019,6.7,44,"Documentary,Short"
360,360,tt12944764,Becoming,2020,6.4,66,"Biography,Documentary,Drama"
361,361,tt2573372,Becoming,2020,4.7,1258,"Drama,Horror,Sci-Fi"
362,362,tt12221748,Becoming,2020,6.8,6331,"Biography,Documentary"
363,363,tt11003514,Europe from Above,2019,8.0,299,Documentary
364,364,tt0120631,Ever After: A Cinderella Story,1998,7.0,74972,"Comedy,Drama,Romance"
365,365,tt12366196,Kingdom of the Mummies,2020,7.2,109,Documentary
366,366,tt1198405,Morning Light,2008,5.7,391,"Documentary,Sport"
367,367,tt1843230,Once Upon a Time,2011,7.7,220918,"Adventure,Fantasy,Romance"
368,368,tt1781844,Violetta,2011,7.3,38,Drama
369,369,tt8782440,Christopher Robin,2018,7.3,42,Talk-Show
370,370,tt4575576,Christopher Robin,2018,7.2,76485,"Adventure,Comedy,Drama"
371,371,tt0109520,D2: The Mighty Ducks,1994,6.0,40281,"Comedy,Drama,Family"
372,372,tt0116000,D3: The Mighty Ducks,1996,5.4,26920,"Action,Comedy,Drama"
373,373,tt11176048,Earth to Ned,2020,6.5,381,"Comedy,Sci-Fi,Talk-Show"
374,374,tt2567026,Alice Through the Looking Glass,2016,6.1,106282,"Adventure,Family,Fantasy"
375,375,tt12100782,Back to the Titanic,2020,6.1,296,Documentary
376,376,tt2771200,Beauty and the Beast,2017,7.1,302033,"Adventure,Family,Fantasy"
377,377,tt6886640,Beauty and the Beast,2017,8.2,9,"Action,Adventure,Comedy"
378,378,tt6946054,Beauty and the Beast,2017,8.8,7,"Game-Show,Reality-TV"
379,379,tt5280798,Beauty and the Beast,2016,8.5,1016,Drama
380,380,tt12611334,Mars: One Day on the Red Planet,2020,6.9,339,Documentary
381,381,tt3661394,The One and Only Ivan,2020,6.5,12090,"Adventure,Comedy,Drama"
382,382,tt12888994,The One and Only Ivan,2020,5.8,6,Talk-Show
383,383,tt11902274,India's Wild Leopards,2020,7.1,29,"Documentary,Short"
384,384,tt3979300,Magic Camp,2020,6.3,4352,"Comedy,Family,Fantasy"
385,385,tt6470418,Spaced Out,2017,6.1,15,Comedy
386,386,tt15077704,Spaced Out,2018,6.5,6,\N
387,387,tt7781450,The Greatest Showman,2017,8.3,9,"Comedy,Talk-Show"
388,388,tt7782184,The Greatest Showman,2017,7.7,7,Talk-Show
389,389,tt1485796,The Greatest Showman,2017,7.5,273221,"Biography,Drama,Musical"
390,390,tt11920706,Wild Cats of India,2020,7.6,44,Documentary
391,391,tt0473075,Prince of Persia: The Sands of Time,2010,6.6,286798,"Action,Adventure,Fantasy"
392,392,tt2452042,The Peanuts Movie,2015,7.0,45637,"Adventure,Animation,Comedy"
393,393,tt14271936,UFO Europe: The Untold Stories,2012,6.3,19,"Reality-TV,Sci-Fi"
394,394,tt12607910,Black Is King,2020,5.5,8795,"Adventure,Drama,Fantasy"
395,395,tt2214921,Cradle of the Gods,2012,6.5,119,Documentary
396,396,tt1886977,Hunt for the Abominable Snowman,2011,4.6,72,"Drama,History"
397,397,tt3606756,Incredibles 2,2018,7.6,286782,"Action,Adventure,Animation"
398,398,tt8568788,Incredibles 2,2018,9.2,7,Comedy
399,399,tt10101440,Incredibles 2,2018,8.9,7,"Documentary,Short"
400,400,tt8567848,Incredibles 2,2018,7.3,20,"Comedy,Talk-Show"
401,401,tt3091520,King Fishers,2013,6.9,26,"Documentary,Reality-TV"
402,402,tt11668444,Lost Temple of the Inca,2020,6.8,117,Documentary
403,403,tt10857210,Muppets Now,2020,5.9,1150,"Comedy,Family,Reality-TV"
404,404,tt12453440,Surviving the Mount St. Helens Disaster,2020,7.6,91,"Documentary,History"
405,405,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.5,300825,"Action,Adventure,Fantasy"
406,406,tt7248854,Pirates of the Caribbean: Dead Men Tell No Tales,2017,7.5,12,"Comedy,Talk-Show"
407,407,tt10225100,Rogue Trip,2020,7.0,179,"Adventure,Documentary"
408,408,tt7871864,Wild Sri Lanka,2015,8.3,89,Documentary
409,409,tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,4.3,8990,"Adventure,Comedy,Family"
410,410,tt0423746,Super Robot Monkey Team Hyperforce Go!,2004,6.3,2378,"Action,Adventure,Animation"
411,411,tt0285749,The Mouseketeers at Walt Disney World,1977,7.3,90,"Adventure,Drama,Family"
412,412,tt12013768,Wild Chile,2017,8.2,5,Documentary
413,413,tt5899794,X-Men: Apocalypse,2016,7.8,13,"Action,Adventure,Comedy"
414,414,tt3385516,X-Men: Apocalypse,2016,6.9,425983,"Action,Adventure,Sci-Fi"
415,415,tt5767174,X-Men: Apocalypse,2016,7.4,43,"Comedy,Talk-Show"
416,416,tt7241292,X-Men: Apocalypse,2016,7.2,14,"Comedy,Talk-Show"
417,417,tt12690910,Hamilton: History Has Its Eyes on You,2020,6.3,66,"Documentary,Talk-Show"
418,418,tt8486896,Solo: A Star Wars Story,2018,8.2,44,"Comedy,Talk-Show"
419,419,tt9049946,Solo: A Star Wars Story,2018,7.2,57,Comedy
420,420,tt3778644,Solo: A Star Wars Story,2018,6.9,333717,"Action,Adventure,Sci-Fi"
421,421,tt9041966,Solo: A Star Wars Story,2018,7.4,16,Comedy
422,422,tt8450046,Solo: A Star Wars Story,2018,6.0,19,"Comedy,Talk-Show"
423,423,tt9494886,Solo: A Star Wars Story,2018,7.9,7,"Documentary,Short"
424,424,tt1877832,X-Men: Days of Future Past,2014,7.9,700182,"Action,Adventure,Sci-Fi"
425,425,tt3758068,X-Men: Days of Future Past,2014,6.1,12,"Comedy,Short"
426,426,tt4135422,X-Men: Days of Future Past,2014,7.6,77,Comedy
427,427,tt6208226,Animal ER,2016,7.9,74,Reality-TV
428,428,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,2011,6.5,30823,"Comedy,Family"
429,429,tt12614114,Hamilton,2020,8.1,19,Talk-Show
430,430,tt8503618,Hamilton,2020,8.4,88125,"Biography,Drama,History"
431,431,tt1481467,Race to Witch Mountain,2009,8.1,9,"Comedy,Family,Short"
432,432,tt1075417,Race to Witch Mountain,2009,5.7,59486,"Action,Adventure,Family"
433,433,tt0112499,The Big Green,1995,5.5,10153,"Comedy,Family,Sport"
434,434,tt0104868,The Mighty Ducks,1992,6.5,65732,"Comedy,Drama,Family"
435,435,tt0114924,While You Were Sleeping,1995,6.7,101471,"Comedy,Drama,Romance"
436,436,tt10196382,Into the Unknown: Making Frozen 2,2020,8.4,819,"Documentary,Family"
437,437,tt0151498,Mars and Beyond,1957,8.2,239,"Adventure,Drama,Family"
438,438,tt0272876,Tarzan,1999,7.3,640,"Action,Adventure,Family"
439,439,tt0120855,Tarzan,1999,7.3,221607,"Adventure,Animation,Comedy"
440,440,tt7264462,Egypt's Treasure Guardians,2016,6.2,65,History
441,441,tt3040964,The Jungle Book,2016,7.4,273915,"Adventure,Drama,Family"
442,442,tt7241176,The Jungle Book,2016,7.4,6,"Comedy,Talk-Show"
443,443,tt2483260,The Pirate Fairy,2014,6.5,13277,"Adventure,Animation,Family"
444,444,tt0108377,Trail Mix-Up,1993,7.2,985,"Animation,Comedy,Family"
445,445,tt0100821,Tummy Trouble,1989,7.2,1617,"Adventure,Animation,Comedy"
446,446,tt12860598,Artemis Fowl,2020,7.0,11,"Comedy,Talk-Show"
447,447,tt3089630,Artemis Fowl,2020,4.2,27648,"Adventure,Family,Fantasy"
448,448,tt12490524,Artemis Fowl,2020,4.8,62,Talk-Show
449,449,tt12520562,Artemis Fowl,2020,8.0,17,Comedy
450,450,tt2573338,Mighty Med,2013,6.4,2027,"Comedy,Family,Sci-Fi"
451,451,tt0908300,The Liberty Story,1957,7.4,83,"Adventure,Drama,Family"
452,452,tt0402635,The Story of the Animated Drawing,1955,7.5,130,"Adventure,Drama,Family"
453,453,tt1223150,Walt & El Grupo,2008,6.4,419,Documentary
454,454,tt8415880,Alaska's Grizzly Gauntlet,2018,6.4,50,Documentary
455,455,tt6293566,America's Greatest Animals,2012,5.7,40,Documentary
456,456,tt2718652,Secrets of Wild India,2012,8.0,157,Documentary
457,457,tt5848928,The Greeks,2016,7.7,220,"Documentary,History"
458,458,tt4380034,Wild Hawaii,2014,7.0,127,Documentary
459,459,tt0432283,Fantastic Mr. Fox,2009,7.9,225747,"Adventure,Animation,Comedy"
460,460,tt7661306,Out,2020,5.9,25,"Drama,Short"
461,461,tt12366826,Out,2020,7.5,3446,"Animation,Comedy,Drama"
462,462,tt12794052,Out,2020,6.4,17,"Crime,Drama,Mystery"
463,463,tt4777008,Maleficent: Mistress of Evil,2019,6.6,101841,"Adventure,Family,Fantasy"
464,464,tt11101466,Maleficent: Mistress of Evil,2019,8.1,43,Talk-Show
465,465,tt2299785,John Carter,2012,5.2,11,"Comedy,Short"
466,466,tt0401729,John Carter,2012,6.6,269641,"Action,Adventure,Sci-Fi"
467,467,tt0092696,Bride of Boogedy,1987,6.6,724,"Adventure,Drama,Family"
468,468,tt0119190,George of the Jungle,1997,5.5,77021,"Action,Adventure,Comedy"
469,469,tt0116552,Homeward Bound II: Lost in San Francisco,1996,5.9,15075,"Adventure,Comedy,Family"
470,470,tt0107131,Homeward Bound: The Incredible Journey,1993,6.9,46238,"Adventure,Comedy,Drama"
471,471,tt8316986,Prairie Dog Manor,2019,8.0,50,Reality-TV
472,472,tt0280050,Prowlers of the Everglades,1953,7.6,91,"Documentary,Family,Short"
473,473,tt0093779,The Princess Bride,1987,8.0,421764,"Adventure,Family,Fantasy"
474,474,tt2181679,Unlikely Animal Friends,2012,7.6,105,Documentary
475,475,tt0368891,National Treasure,2004,6.9,326805,"Action,Adventure,Mystery"
476,476,tt12194646,Born Wild: The Next Generation,2020,7.9,28,Documentary
477,477,tt0098740,America's Funniest Home Videos,1989,6.1,5383,"Comedy,Family,Reality-TV"
478,478,tt0219222,The Olympic Elk,1952,7.0,93,"Documentary,Short"
479,479,tt12137534,Jane Goodall: The Hope,2020,8.0,166,Documentary
480,480,tt2078690,Brain Games,2011,8.3,3284,"Comedy,Documentary,Drama"
481,481,tt12076020,A Celebration of the Music from Coco,2020,7.0,230,"Music,Musical"
482,482,tt8174114,Tut's Treasures: Hidden Secrets,2018,7.3,199,"Documentary,History"
483,483,tt0287003,A Tale of Two Critters,1977,6.0,201,"Adventure,Family"
484,484,tt12100080,Diving with Dolphins,2020,7.0,182,Documentary
485,485,tt10055028,Dolphin Reef,2018,7.4,1098,"Documentary,Family"
486,486,tt12036052,Elephant,2020,7.2,2206,"Adventure,Biography,Documentary"
487,487,tt1725902,Fish Hooks,2010,4.8,3589,"Adventure,Animation,Comedy"
488,488,tt12100044,In the Footsteps of Elephant,2020,7.2,198,"Adventure,Documentary,Family"
489,489,tt11824204,Onward,2020,7.2,20,Talk-Show
490,490,tt7146812,Onward,2020,7.4,142441,"Adventure,Animation,Comedy"
491,491,tt12676208,Onward,2020,7.4,9,"Comedy,Talk-Show"
492,492,tt11937610,Onward,2020,7.6,14,Comedy
493,493,tt12080904,Penguins: Life on the Edge,2020,6.8,168,"Documentary,Family"
494,494,tt0072728,The Boy Who Talked to Badgers,1975,5.4,125,"Adventure,Family"
495,495,tt0635488,The New Neighbor,1952,7.7,25,Western
496,496,tt0078281,The Small One,1978,7.6,1721,"Animation,Drama,Family"
497,497,tt0166896,The Straight Story,1999,8.0,89533,"Biography,Drama"
498,498,tt1142977,Frankenweenie,2012,6.9,106005,"Animation,Comedy,Drama"
499,499,tt1305591,Mars Needs Moms,2011,5.4,22409,"Action,Adventure,Animation"
500,500,tt1874686,Prom,2011,5.4,9,"Adult,Romance"
501,501,tt1892267,Prom,2011,7.4,115,"Comedy,Drama"
502,502,tt1543693,Prom,2010,7.0,10,Short
503,503,tt1604171,Prom,2011,5.4,15282,"Comedy,Drama,Family"
504,504,tt1294226,The Last Song,2010,5.9,87062,"Drama,Music,Romance"
505,505,tt1462769,The Odd Life of Timothy Green,2012,6.6,46816,"Comedy,Drama,Family"
506,506,tt2267122,The Odd Life of Timothy Green,2012,7.1,12,"Comedy,Family"
507,507,tt10219416,Be Our Chef,2020,6.4,175,"Game-Show,Reality-TV"
508,508,tt8519792,A Wrinkle in Time,2018,7.3,47,Comedy
509,509,tt8110602,A Wrinkle in Time,2018,5.6,13,"Comedy,Talk-Show"
510,510,tt1620680,A Wrinkle in Time,2018,4.2,44614,"Adventure,Family,Fantasy"
511,511,tt9089662,A Wrinkle in Time,2018,6.7,50,"Comedy,Fantasy"
512,512,tt11998854,Disney Insider,2020,6.5,291,Documentary
513,513,tt1447784,G-Force,2009,5.6,204,"Action,Adventure,Animation"
514,514,tt0436339,G-Force,2009,5.1,46269,"Action,Adventure,Animation"
515,515,tt11336272,Frozen 2,2019,7.8,13,Comedy
516,516,tt4858674,Stargirl,2020,6.2,5358,"Comedy,Drama,Fantasy"
517,517,tt8722888,Stargirl,2020,7.1,16793,"Action,Adventure,Crime"
518,518,tt2025690,The Finest Hours,2016,6.7,66209,"Action,Drama,History"
519,519,tt0817307,The Sandlot: Heading Home,2007,5.0,2084,"Family,Sport"
520,520,tt0960731,Bedtime Stories,2008,6.0,94404,"Adventure,Comedy,Family"
521,521,tt1055389,Bedtime Stories,2007,7.3,58,"Comedy,Romance"
522,522,tt1032137,Bedtime Stories,2007,8.3,4687,"Drama,Fantasy,Horror"
523,523,tt7019028,101 Dalmatian Street,2018,5.9,362,"Animation,Comedy,Family"
524,524,tt10225108,Shop Class,2020,6.9,80,"Adventure,Family,Game-Show"
525,525,tt10538348,Viking Warrior Women,2019,6.4,60,"Documentary,Drama,History"
526,526,tt11676420,Viking Warrior Women,2019,5.6,59,Documentary
527,527,tt8336340,Star Wars Resistance,2018,5.1,5746,"Action,Adventure,Animation"
528,528,tt11113964,Marvel Rising: Operation Shuri,2019,4.9,378,"Action,Adventure,Animation"
529,529,tt1185834,Star Wars: The Clone Wars,2008,5.9,64794,"Action,Adventure,Animation"
530,530,tt0458290,Star Wars: The Clone Wars,2008,8.4,87532,"Action,Adventure,Animation"
531,531,tt0317132,Because of Winn-Dixie,2005,6.3,11639,"Comedy,Drama,Family"
532,532,tt0088161,Splash,1984,6.3,76308,"Comedy,Fantasy,Romance"
533,533,tt6820324,Timmy Failure: Mistakes Were Made,2020,6.0,2949,"Adventure,Comedy,Drama"
534,534,tt10481818,Toy Story 4,2019,7.4,25,"Comedy,Talk-Show"
535,535,tt11389316,Toy Story 4,2019,7.7,9,"Documentary,Short"
536,536,tt10566732,Toy Story 4,2019,6.4,6,Talk-Show
537,537,tt10408304,Toy Story 4,2019,8.4,143,Talk-Show
538,538,tt1979376,Toy Story 4,2019,7.7,239487,"Adventure,Animation,Comedy"
539,539,tt8022928,Descendants 3,2019,6.4,7814,"Action,Adventure,Drama"
540,540,tt0327437,Around the World in 80 Days,2004,5.8,89543,"Action,Adventure,Comedy"
541,541,tt0094739,Big Business,1988,6.4,14076,Comedy
542,542,tt10167262,Lamp Life,2020,6.7,3199,"Adventure,Animation,Comedy"
543,543,tt10515516,The Lion King,2019,6.6,56,"Comedy,Fantasy"
544,544,tt9720560,The Lion King,2019,8.2,6,"Comedy,Drama"
545,545,tt10665710,The Lion King,2019,8.7,8,Talk-Show
546,546,tt10622506,The Lion King,2019,6.7,11,"Comedy,Talk-Show"
547,547,tt6105098,The Lion King,2019,6.8,238629,"Adventure,Animation,Drama"
548,548,tt10641472,The Lion King,2019,5.2,8,Talk-Show
549,549,tt9353540,The Lion King,2018,8.2,15,Comedy
550,550,tt9695266,Diary of a Future President,2020,5.9,1054,"Comedy,Drama,Family"
551,551,tt4622802,America's National Parks,2015,7.6,209,Documentary
552,552,tt14246734,America's National Parks,2015,9.1,10,"Adventure,Documentary,Family"
553,553,tt6244108,Continent 7: Antarctica,2016,7.3,186,Adventure
554,554,tt6176812,The Lodge,2016,6.1,589,Family
555,555,tt0377770,Destino,2003,7.6,5281,"Animation,Short"
556,556,tt10978676,Loop,2019,8.5,51,Short
557,557,tt9536836,Loop,2020,6.7,2444,"Animation,Comedy,Drama"
558,558,tt9072180,Loop,2020,7.3,2296,"Drama,Sci-Fi"
559,559,tt8241138,Loop,2020,6.5,217,"Drama,Sci-Fi"
560,560,tt13017988,Loop,2020,5.5,9,"Drama,Short"
561,561,tt10392322,Aladdin (2019),2019,8.4,39,Comedy
562,562,tt10941888,Aladdin (2019),2019,7.2,41,Comedy
563,563,tt11023258,Aladdin (2019),2019,5.7,15,Comedy
564,564,tt10771534,Aladdin (2019),2019,7.2,58,"Comedy,Fantasy"
565,565,tt1830491,Austin & Ally,2011,5.8,11465,"Comedy,Drama,Family"
566,566,tt0106611,Cool Runnings,1993,7.0,102746,"Adventure,Comedy,Family"
567,567,tt7823038,Drain Alcatraz,2017,6.0,206,Documentary
568,568,tt0067172,Hacksaw,1971,5.8,107,Family
569,569,tt0311289,Holes,2003,7.0,87107,"Adventure,Comedy,Drama"
570,570,tt4128102,Marvel 75 Years: From Pulp to Pop!,2014,7.0,1059,"Documentary,History"
571,571,tt10583412,Out There with Jack Randall,2019,6.4,74,Documentary
572,572,tt1368151,Super Rhino,2009,6.3,1135,"Adventure,Animation,Comedy"
573,573,tt0293737,The Proud Family,2001,6.5,7386,"Animation,Comedy,Family"
574,574,tt0322389,George of the Jungle 2,2003,3.3,7163,"Adventure,Comedy,Family"
575,575,tt11448424,High School Musical: The Musical: The Series: The Special,2019,6.7,201,Documentary
576,576,tt5644050,Pick of the Litter,2018,7.5,1516,Documentary
577,577,tt10855726,Pick of the Litter,2019,8.0,153,"Documentary,Family"
578,578,tt11426646,Togo,2019,7.0,7,Talk-Show
579,579,tt5116302,Togo,2019,7.9,47355,"Adventure,Biography,Drama"
580,580,tt9536850,Wind,2019,7.0,2105,"Animation,Comedy,Drama"
581,581,tt10854760,One Day at Disney,2019,7.3,521,Documentary
582,582,tt11550148,One Day at Disney,2019,7.0,478,Documentary
583,583,tt10719984,Expedition Amelia,2019,7.2,216,"Documentary,History"
584,584,tt0385726,Glory Road,2006,7.2,45879,"Biography,Drama,Sport"
585,585,tt4664808,Incredible! The Story of Dr. Pol,2015,8.5,14,"Documentary,Reality-TV"
586,586,tt9073748,Marvel Rising: Chasing Ghosts,2019,5.1,551,"Action,Adventure,Animation"
587,587,tt9073746,Marvel Rising: Heart of Iron,2019,4.6,1244,"Action,Adventure,Animation"
588,588,tt12535708,Supercar Megabuild,2016,4.6,74,Documentary
589,589,tt7002100,Coco,2017,7.4,37,Horror
590,590,tt7626162,Coco,2017,6.4,10,"Comedy,Talk-Show"
591,591,tt2380307,Coco,2017,8.4,480239,"Adventure,Animation,Comedy"
592,592,tt0147800,10 Things I Hate About You,1999,7.3,331161,"Comedy,Drama,Romance"
593,593,tt0211181,102 Dalmatians,2000,4.8,37350,"Adventure,Comedy,Family"
594,594,tt1846442,12 Dates of Christmas,2011,6.2,6765,"Comedy,Fantasy,Romance"
595,595,tt0291777,A Bug's Life,1998,6.6,708,"Adventure,Comedy,Family"
596,596,tt0120623,A Bug's Life,1998,7.2,287473,"Adventure,Animation,Comedy"
597,597,tt0113198,A Goofy Movie,1995,6.9,53183,"Adventure,Animation,Comedy"
598,598,tt0113538,A Kid in King Arthur's Court,1995,4.7,6221,"Adventure,Comedy,Family"
599,599,tt0282123,A Ring of Endless Light,2002,5.8,1286,"Drama,Family,Romance"
600,600,tt0115491,Aladdin and the King of Thieves,1996,6.3,35369,"Adventure,Animation,Comedy"
601,601,tt0417415,Aliens of the Deep,2005,6.3,3030,"Documentary,Family"
602,602,tt0381006,America's Heart & Soul,2004,5.0,683,Documentary
603,603,tt0082017,Amy,1981,6.5,482,"Drama,Family"
604,604,tt0208185,An Extremely Goofy Movie,2000,6.3,12372,"Animation,Comedy,Family"
605,605,tt0207972,Annie,1999,6.6,5477,"Adventure,Comedy,Drama"
606,606,tt6467274,Atlantis Rising,2017,6.5,542,"Adventure,Documentary,Mystery"
607,607,tt0344864,Atlantis: Milo's Return,2003,5.0,9518,"Action,Adventure,Animation"
608,608,tt0313229,Atlantis: The Lost Empire,2001,6.2,135,Sci-Fi
609,609,tt0230011,Atlantis: The Lost Empire,2001,6.9,116779,"Action,Adventure,Animation"
610,610,tt8952294,Auntie Edna,2018,7.1,2911,"Action,Adventure,Animation"
611,611,tt0499549,Avatar,2009,7.8,1204880,"Action,Adventure,Fantasy"
612,612,tt10932508,Avatar,2009,6.6,5,"Animation,Comedy,Sci-Fi"
613,613,tt1799656,Avatar,2009,5.5,14,"Comedy,Short"
614,614,tt1378189,Avatar,2008,7.1,26,"Sci-Fi,Short"
615,615,tt0217267,Babes in Toyland,1960,6.5,45,"Drama,Family,Fantasy"
616,616,tt8075496,Bao,2018,7.5,28319,"Animation,Drama,Family"
617,617,tt0118692,Beauty and the Beast: The Enchanted Christmas,1997,5.9,10677,"Animation,Family,Fantasy"
618,618,tt5929776,Before the Flood,2016,8.2,27704,"Documentary,News"
619,619,tt4483520,Before the Flood,2015,8.0,4811,"Adventure,Drama,Sci-Fi"
620,620,tt0092638,Benji the Hunted,1987,6.2,3074,"Adventure,Family"
621,621,tt4507442,Best Friends Whenever,2015,5.6,1790,"Comedy,Family,Sci-Fi"
622,622,tt2245084,Big Hero 6,2014,7.8,449494,"Action,Adventure,Animation"
623,623,tt5298888,Big Hero 6,2014,7.5,12,"Documentary,Short"
624,624,tt1570382,Bizarre Dinosaurs,2009,6.5,170,Documentary
625,625,tt0109287,Blank Check,1994,5.2,20558,"Comedy,Crime,Family"
626,626,tt0397892,Bolt,2008,6.8,206810,"Adventure,Animation,Comedy"
627,627,tt0213334,Bonkers,1993,6.7,1489,"Action,Adventure,Animation"
628,628,tt0395479,Boundin',2003,6.9,13964,"Animation,Comedy,Family"
629,629,tt0105958,Boy Meets World,1993,8.1,42263,"Comedy,Drama,Family"
630,630,tt5289650,Brave,2012,7.7,16,"Documentary,Short"
631,631,tt3575508,Brave,2012,6.4,51,Adventure
632,632,tt1217209,Brave,2012,7.1,403107,"Adventure,Animation,Comedy"
633,633,tt7293698,Breaking2,2017,7.2,402,Documentary
634,634,tt0162212,Brink!,1998,6.9,6275,"Drama,Family,Sport"
635,635,tt5079092,Brother Bear,2003,6.7,212,"Adventure,Comedy,Fantasy"
636,636,tt0328880,Brother Bear,2003,6.8,108355,"Adventure,Animation,Comedy"
637,637,tt0465925,Brother Bear 2,2006,6.1,17689,"Adventure,Animation,Comedy"
638,638,tt0430932,Buffalo Dreams,2005,5.6,540,Family
639,639,tt0294425,Cadet Kelly,2002,5.4,14249,"Comedy,Drama,Family"
640,640,tt0109369,Camp Nowhere,1994,6.0,9743,"Adventure,Comedy,Family"
641,641,tt1055366,Camp Rock,2008,5.1,33382,"Comedy,Drama,Family"
642,642,tt6479060,Camp Rock,2008,7.2,44,Animation
643,643,tt1252380,Camp Rock 2: The Final Jam,2010,5.2,18417,"Comedy,Family,Music"
644,644,tt0186910,Can of Worms,1999,5.0,1042,"Comedy,Family,Sci-Fi"
645,645,tt0075807,Candleshoe,1977,6.7,4410,"Adventure,Comedy,Drama"
646,646,tt0814044,Cars,2006,7.1,1447,"Action,Sport"
647,647,tt0317219,Cars,2006,7.2,407750,"Adventure,Animation,Comedy"
648,648,tt1216475,Cars 2,2011,6.2,182883,"Adventure,Animation,Comedy"
649,649,tt7084506,Cars 2,2011,5.6,17,"Comedy,Talk-Show"
650,650,tt7248240,Cars 3,2017,5.3,12,"Comedy,Talk-Show"
651,651,tt3606752,Cars 3,2017,6.7,94352,"Adventure,Animation,Comedy"
652,652,tt0090803,Casebusters,1986,5.5,150,"Adventure,Drama,Family"
653,653,tt0097053,Cheetah,1989,5.9,1053,"Adventure,Drama,Family"
654,654,tt0490846,Chicken Little,2005,6.3,261,"Action,Adventure,Animation"
655,655,tt0371606,Chicken Little,2005,5.7,91770,"Adventure,Animation,Comedy"
656,656,tt2049413,Cinderella,1950,7.2,14,Family
657,657,tt2762970,Cloud 9,2014,6.3,4888,"Drama,Family,Sport"
658,658,tt2583852,Cloud 9,2013,5.2,28,Drama
659,659,tt1251927,College Road Trip,2008,10.0,5,Family
660,660,tt0997047,College Road Trip,2008,4.3,16048,"Adventure,Comedy,Drama"
661,661,tt0361467,Confessions of a Teenage Drama Queen,2004,4.6,29143,"Comedy,Family,Music"
662,662,tt0489007,Cow Belles,2006,5.1,6481,"Comedy,Family,Romance"
663,663,tt2273734,Crash & Bernstein,2012,4.9,783,"Comedy,Family"
664,664,tt1090750,Dadnapped,2009,4.7,3053,"Action,Adventure,Comedy"
665,665,tt0101076,Darkwing Duck,1991,7.6,16274,"Action,Adventure,Animation"
666,666,tt0561023,Davy Crockett and the River Pirates,1955,7.7,101,"Adventure,Drama,Family"
667,667,tt1620446,Day & Night,2010,8.0,18699,"Animation,Comedy,Family"
668,668,tt7775248,Decorating Disney: Holiday Magic,2017,6.7,125,Reality-TV
669,669,tt5117876,Descendants 2,2017,6.3,10957,"Action,Adventure,Family"
670,670,tt7813348,Descendants 2,2017,8.0,13,"Documentary,Short"
671,671,tt0130623,Dinosaur,2000,6.4,59808,"Adventure,Animation,Drama"
672,672,tt0279776,Dinosaur,2000,5.9,50,Family
673,673,tt11199552,Disney Family Sundays,2019,5.2,39,"Family,Reality-TV"
674,674,tt0122815,Disney's Doug,1996,6.5,637,"Animation,Comedy,Drama"
675,675,tt6974848,Disney's Fairy Tale Weddings,2017,6.5,168,Reality-TV
676,676,tt0423642,Dog Whisperer with Cesar Millan,2004,7.9,2746,"Family,Reality-TV"
677,677,tt0208101,Don't Look Under the Bed,1999,6.7,3183,"Family,Fantasy,Horror"
678,678,tt0281905,Double Teamed,2002,5.9,3613,"Biography,Drama,Family"
679,679,tt0187819,Doug's 1st Movie,1999,4.9,3257,"Adventure,Animation,Comedy"
680,680,tt11151654,"Dr. T, Lone Star Vet",2019,8.3,92,Reality-TV
681,681,tt1537759,Dug's Special Mission,2009,7.0,6619,"Animation,Comedy,Family"
682,682,tt10041316,Dumbo,2019,7.7,19,Talk-Show
683,683,tt3861390,Dumbo,2019,6.3,74306,"Adventure,Family,Fantasy"
684,684,tt10109606,Dumbo,2019,7.2,8,Talk-Show
685,685,tt7008868,Earth Live,2017,5.2,66,Documentary
686,686,tt16411500,Easter Island Unsolved,2018,7.0,14,Documentary
687,687,tt0397313,Eight Below,2006,7.3,64546,"Adventure,Drama,Family"
