,Unnamed: 0,title_id,title,start_year,rating,votes,genres
751,751,tt1907668,Flight,2012,7.3,348415,"Drama,Thriller"
752,752,tt6849128,An Elephant's Journey,2017,5.0,551,Adventure
753,753,tt3484274,Are You the One?,2014,6.4,2509,"Game-Show,Reality-TV"
754,754,tt0914829,Bad Girls Club,2006,4.7,2736,"Drama,Reality-TV"
755,755,tt9347894,Blind Date,2018,8.2,5,Comedy
756,756,tt9793968,Blind Date,2019,6.6,8,"Animation,Comedy,Short"
757,757,tt10517830,Blind Date,2019,5.2,10,"Animation,Comedy,Romance"
758,758,tt9773450,Blind Date,2019,6.8,5,"Animation,Comedy"
759,759,tt10133044,Blind Date,2019,5.9,35,"Comedy,Reality-TV,Romance"
760,760,tt0109305,Blue Chips,1994,6.2,13793,"Drama,Sport"
761,761,tt0112565,Bound,1995,8.0,40,Short
762,762,tt0115736,Bound,1996,7.3,55078,"Crime,Thriller"
763,763,tt3301314,Dr. Bird's Advice for Sad Poets,2021,6.0,705,"Comedy,Drama,Mystery"
764,764,tt2161820,Grudge Match,2012,8.3,12,Reality-TV
765,765,tt1661382,Grudge Match,2013,6.4,60364,"Comedy,Drama,Sport"
766,766,tt4733278,I Am Cait,2015,3.4,2229,Documentary
767,767,tt1045772,I Love You Phillip Morris,2009,6.6,95481,"Biography,Comedy,Crime"
768,768,tt0110216,Junior,1994,4.7,68748,"Comedy,Romance,Sci-Fi"
769,769,tt2543378,Married to Medicine,2013,5.2,369,Reality-TV
770,770,tt0318627,Resident Evil: Apocalypse,2004,6.1,197377,"Action,Horror,Sci-Fi"
771,771,tt0432021,Resident Evil: Extinction,2007,6.2,193735,"Action,Horror,Sci-Fi"
772,772,tt1997999,Shahs of Sunset,2012,4.6,1581,Reality-TV
773,773,tt10122594,Texicanas,2019,5.4,98,Reality-TV
774,774,tt1655441,The Age of Adaline,2015,7.2,173049,"Drama,Fantasy,Romance"
775,775,tt0113419,The Indian in the Cupboard,1995,6.0,28847,"Drama,Family,Fantasy"
776,776,tt0119395,The Jackal,1997,6.4,115913,"Action,Crime,Drama"
777,777,tt0277434,We Were Soldiers,2002,7.1,140406,"Action,Drama,History"
778,778,tt1872194,The Judge,2014,7.4,189568,"Crime,Drama"
779,779,tt8102806,The Night,2020,5.5,2740,"Horror,Mystery,Thriller"
780,780,tt7244960,Arrival,2016,5.8,6,"Comedy,Talk-Show"
781,781,tt2543164,Arrival,2016,7.9,672059,"Drama,Mystery,Sci-Fi"
782,782,tt5950996,Arrival,2016,7.5,6,"Documentary,History"
783,783,tt5836970,Arrival,2016,7.5,26,Documentary
784,784,tt5688396,Arrival,2016,8.1,11,"Action,Family"
785,785,tt4199768,Arrival,2015,7.8,13,Comedy
786,786,tt5005532,Arrival,2015,7.5,6,"Adventure,Drama,Sci-Fi"
787,787,tt6130682,Arrival,2016,7.0,6,Reality-TV
788,788,tt5433758,Arrival,2016,6.7,103,"Animation,Short"
789,789,tt5834204,The Handmaid's Tale,2017,8.4,217714,"Drama,Sci-Fi,Thriller"
790,790,tt14459792,Sesame Street: 50 Years of Sunny Days,2021,7.2,32,Documentary
791,791,tt12925000,Exposure,2021,8.4,9,"Drama,Short"
792,792,tt14682072,Exposure,2021,7.1,19,"Game-Show,Reality-TV"
793,793,tt8927992,Exposure,2021,7.9,10,"Adventure,Documentary"
794,794,tt10103552,Exposure,2021,7.7,1218,"Action,Drama,Fantasy"
795,795,tt11473488,Exposure,2020,7.1,25,Reality-TV
796,796,tt6842770,Wild Mountain Thyme,2020,5.6,8417,"Comedy,Drama,Romance"
797,797,tt8019486,Billie,2019,6.8,763,"Biography,Documentary,History"
798,798,tt8263946,Billie,2018,6.3,9,"Animation,Drama,Family"
799,799,tt9586294,Better Days,2019,7.5,9058,"Crime,Drama,Romance"
800,800,tt5979556,Better Days,2019,4.5,118,"Comedy,Drama"
801,801,tt9112712,Breaking Fast,2020,6.5,2900,"Comedy,Drama,Romance"
802,802,tt11891770,Greta Thunberg: A Year to Change the World,2021,4.8,566,Documentary
803,803,tt14442616,Cruel Summer,2021,7.0,23,Horror
804,804,tt11083696,Cruel Summer,2021,7.4,13348,"Drama,Mystery,Thriller"
805,805,tt0353969,Memories of Murder,2003,8.1,174578,"Crime,Drama,Mystery"
806,806,tt14035948,Sasquatch,2021,6.2,1448,"Crime,Documentary,History"
807,807,tt14443820,Set the Record Straight: The Jam Master Jay Case,2021,7.2,7,"Crime,Documentary"
808,808,tt2165922,Modern Persuasion,2020,4.9,567,"Comedy,Romance"
809,809,tt9222438,Sister of the Groom,2020,4.6,627,"Comedy,Drama,Romance"
810,810,tt13886242,Celebrity Best Home Cook,2021,8.2,65,Reality-TV
811,811,tt5662158,Fly Like a Girl,2019,7.8,193,Documentary
812,812,tt12592252,Songbird,2020,4.7,9819,"Drama,Sci-Fi,Thriller"
813,813,tt12766708,Deep in Vogue,2019,6.3,82,Documentary
814,814,tt1720601,The Real Housewives of Beverly Hills,2010,5.2,6159,Reality-TV
815,815,tt11905848,The State of Texas vs. Melissa,2020,5.7,466,Documentary
816,816,tt3288518,Younger,2015,7.8,22846,"Comedy,Romance"
817,817,tt2471230,Paranormal Activity 4,2012,4.9,9,"Comedy,Short"
818,818,tt3116246,Paranormal Activity 4,2012,6.0,6,"Comedy,Talk-Show"
819,819,tt2109184,Paranormal Activity 4,2012,4.6,65969,"Horror,Mystery"
820,820,tt5774062,Spontaneous,2020,6.4,12965,"Comedy,Drama,Horror"
821,821,tt9109072,Knuckledust,2020,4.7,583,"Action,Thriller"
822,822,tt8680006,Everything's Gonna Be Okay,2020,7.2,2634,"Comedy,Drama"
823,823,tt8633462,"Quo Vadis, Aida?",2020,8.0,32002,"Drama,History,War"
824,824,tt10712928,Stars Fell on Alabama,2021,5.5,887,"Comedy,Drama,Romance"
825,825,tt3252318,The Bridge,2013,8.0,3875,"Action,Adventure,Drama"
826,826,tt2787224,The Bridge,2013,8.0,16,"Drama,Romance"
827,827,tt2406376,The Bridge,2013,7.6,19116,"Crime,Drama,Mystery"
828,828,tt2168394,The Bridge,2012,7.8,6,"Drama,Short"
829,829,tt7173368,The Bridge,2013,5.6,34,Action
830,830,tt2755076,The Bridge,2013,5.1,18,"Drama,Short,Thriller"
831,831,tt12681044,The Standard,2020,7.0,85,"Documentary,Sport"
832,832,tt12643520,The World Ends with You: The Animation,2021,5.7,175,"Action,Animation,Fantasy"
833,833,tt10399114,A Christmas Hero,2020,4.3,279,"Drama,Family,Fantasy"
834,834,tt12567246,Ip Man: Kung Fu Master,2019,4.5,887,Action
835,835,tt9392374,Girl,2020,4.9,2902,Thriller
836,836,tt14260658,Malika the Lion Queen,2021,6.7,156,Documentary
837,837,tt7244674,Blair Witch,2016,6.8,7,"Comedy,Talk-Show"
838,838,tt1540011,Blair Witch,2016,5.0,45074,"Horror,Mystery,Thriller"
839,839,tt10773654,Hysterical,2021,6.9,431,Documentary
840,840,tt12677870,Law & Order: Organized Crime,2021,7.6,6585,"Crime,Drama,Mystery"
841,841,tt1191056,The Real Housewives of New York City,2008,4.5,3602,Reality-TV
842,842,tt2980210,A Hologram for the King,2016,6.1,44360,"Comedy,Drama,Romance"
843,843,tt12212014,Amy Schumer Learns to Cook,2020,5.0,736,Reality-TV
844,844,tt0788006,Assume the Position with Mr. Wuhl,2006,8.5,624,"Comedy,Documentary,History"
845,845,tt3667052,Caribbean Life,2014,6.9,108,Reality-TV
846,846,tt5270948,Chappaquiddick,2017,6.4,13378,"Biography,Drama,History"
847,847,tt12495894,Chopped Sweets,2019,6.4,48,Reality-TV
848,848,tt9680496,Extreme Makeover: Home Edition,2020,6.2,84,Reality-TV
849,849,tt3165150,Guy's Grocery Games,2013,6.5,1373,"Game-Show,Reality-TV"
850,850,tt11281876,My Little Pony: Pony Life,2020,4.7,446,"Animation,Comedy,Family"
851,851,tt4791250,Naked and Afraid XL,2015,7.2,1463,"Adventure,Game-Show,Horror"
852,852,tt2126357,Second Act,2018,5.8,27132,"Comedy,Drama,Romance"
853,853,tt9457636,Second Act,2018,4.2,7,Talk-Show
854,854,tt0298148,Shrek 2,2004,7.3,453338,"Adventure,Animation,Comedy"
855,855,tt0102945,Sleeping with the Enemy,1991,6.2,56872,"Drama,Thriller"
856,856,tt1800741,Step Up Revolution,2012,6.4,56038,"Drama,Music,Romance"
857,857,tt11173298,Tournament of Champions,2020,8.0,196,Game-Show
858,858,tt8417266,Undercover Billionaire,2019,7.5,642,Reality-TV
859,859,tt11718720,Vegas Chef Prizefight,2020,6.4,47,Reality-TV
860,860,tt4881578,Zappa,2020,7.5,2932,"Biography,Documentary,History"
861,861,tt6839538,Juda,2017,7.1,285,"Action,Crime,Drama"
862,862,tt0362404,All of Us,2003,5.7,1535,Comedy
863,863,tt2301351,RuPaul's Drag Race All Stars,2012,8.5,8055,"Game-Show,Reality-TV"
864,864,tt5626028,My Hero Academia,2016,8.4,56869,"Action,Adventure,Animation"
865,865,tt7736968,5 Years Apart,2019,5.4,259,"Comedy,Drama"
866,866,tt11828648,Blood Moon,2021,5.8,586,"Drama,Fantasy,Horror"
867,867,tt8910922,Solar Opposites,2020,8.0,19662,"Animation,Comedy,Sci-Fi"
868,868,tt5360952,The Hurricane Heist,2018,5.1,20627,"Action,Adventure,Crime"
869,869,tt10706602,Collective,2019,8.1,11901,"Crime,Documentary"
870,870,tt8960138,Shortcut,2020,4.0,1271,"Adventure,Fantasy,Horror"
871,871,tt6611256,The Orange Years: The Nickelodeon Story,2018,7.5,1070,Documentary
872,872,tt8774798,100% Wolf,2020,5.6,1694,"Adventure,Animation,Comedy"
873,873,tt8129450,Breeders,2020,7.4,5286,"Comedy,Drama"
874,874,tt5673782,Genius,2017,8.3,18401,"Biography,Drama,History"
875,875,tt1703957,Genius,2016,6.5,19472,"Biography,Drama"
876,876,tt1567432,Teen Wolf,2011,7.7,143371,"Action,Drama,Fantasy"
877,877,tt1763001,Teen Wolf,2010,8.0,6,Sport
878,878,tt8610212,The Gloaming,2020,6.6,2207,"Crime,Drama,Horror"
879,879,tt7435156,The Gloaming,2019,8.3,1987,"Crime,Drama,Fantasy"
880,880,tt2498968,Catfish: The TV Show,2012,7.0,8229,"Reality-TV,Romance"
881,881,tt2226162,Hunter Hunter,2020,6.4,9971,"Drama,Horror,Mystery"
882,882,tt8974352,Odd Man Rush,2020,5.3,329,"Comedy,Sport"
883,883,tt11385214,TrueSouth,2018,9.0,26,Documentary
884,884,tt13836352,Holmes Family Effect,2021,6.8,54,Family
885,885,tt5715524,Mayans M.C.,2018,7.5,17311,"Crime,Drama,Thriller"
886,886,tt11710016,America's Most Wanted,2021,8.0,84,"Crime,Documentary"
887,887,tt12369754,Staged,2020,8.5,6375,"Comedy,Drama"
888,888,tt9765226,1 Night in San Diego,2020,3.4,467,Comedy
889,889,tt10288566,Another Round,2020,7.7,144979,"Comedy,Drama"
890,890,tt3451984,Another Time,2018,4.4,922,"Adventure,Comedy,Romance"
891,891,tt3118874,Back in Time,2015,6.3,4133,"Documentary,Family,History"
892,892,tt7949310,Constructing Albert,2017,7.0,45,Documentary
893,893,tt8366502,Corporate Animals,2019,4.4,3567,"Comedy,Horror"
894,894,tt4558200,Crown Vic,2019,6.4,7130,"Action,Adventure,Crime"
895,895,tt14253174,GameStopped,2021,3.8,69,"Comedy,Documentary"
896,896,tt5673432,Get Big,2017,5.9,3305,"Comedy,Drama"
897,897,tt8380776,Grand Isle,2019,4.6,4870,Thriller
898,898,tt8328072,H. H. Holmes: Original Evil,2018,1.9,419,"Crime,Documentary,History"
899,899,tt4205718,Intersect,2020,3.7,3715,"Horror,Sci-Fi,Thriller"
900,900,tt10524262,Missing 411: The Hunted,2019,7.0,1777,Documentary
901,901,tt13080188,Naughty Books,2020,6.1,79,Documentary
902,902,tt4695530,People of Earth,2016,7.6,7332,"Comedy,Mystery,Sci-Fi"
903,903,tt4270458,Roadies,2016,7.3,5708,"Comedy,Drama,Music"
904,904,tt8000908,Robert the Bruce,2019,5.3,3777,"Biography,Drama,History"
905,905,tt8456696,Sister Aimee,2019,5.0,209,Comedy
906,906,tt1622774,Terminator: The Sarah Connor Chronicles,2008,8.8,16,Documentary
907,907,tt1203747,Terminator: The Sarah Connor Chronicles,2008,8.8,9,Documentary
908,908,tt0851851,Terminator: The Sarah Connor Chronicles,2008,7.6,59948,"Action,Drama,Fantasy"
909,909,tt1318517,The Man Who Killed Don Quixote,2018,6.3,19543,"Adventure,Comedy,Drama"
910,910,tt12691734,The Stand: How One Gesture Shook the World,2020,7.0,16,Documentary
911,911,tt9248110,Blood and Money,2020,5.2,2151,"Drama,Thriller"
912,912,tt7070818,Buddy Games,2019,4.8,6030,Comedy
913,913,tt11380884,Farewell Amor,2020,6.9,1198,"Drama,Music,Romance"
914,914,tt9731360,I Met a Girl,2020,6.1,1220,"Drama,Romance"
915,915,tt14035292,Kid 90,2021,6.8,2934,"Biography,Documentary,History"
916,916,tt11626212,Black Death,2021,7.0,13,Animation
917,917,tt13629660,Game of Talents,2021,4.6,120,Game-Show
918,918,tt0108872,My So-Called Life,1994,8.4,20567,"Comedy,Drama,Romance"
919,919,tt7631146,The Split,2018,7.7,6590,Drama
920,920,tt1039964,Heartland,2007,6.1,459,"Drama,Romance,Short"
921,921,tt1094229,Heartland,2007,8.4,15967,"Drama,Family"
922,922,tt0839847,Heartland,2007,5.8,251,Drama
923,923,tt12712056,Absolutely Ascot,2018,5.4,9,Reality-TV
924,924,tt11239206,Dress to Impress,2017,6.0,27,Reality-TV
925,925,tt0134247,Felicity,1998,6.8,11765,"Drama,Romance"
926,926,tt0101050,Blossom,1990,6.1,8249,"Comedy,Drama,Family"
927,927,tt8100838,Good Girls,2017,7.9,7,"Comedy,Short"
928,928,tt6474378,Good Girls,2018,7.7,50283,"Comedy,Crime,Drama"
929,929,tt13819950,Stephen A's World,2021,3.6,19,"Sport,Talk-Show"
930,930,tt7374926,Proxima,2019,6.3,7332,"Action,Adventure,Drama"
931,931,tt7244704,Storks,2016,5.8,6,"Comedy,Talk-Show"
932,932,tt4624424,Storks,2016,6.8,61603,"Adventure,Animation,Comedy"
933,933,tt11873122,Triggered,2020,8.3,13,"Crime,Mystery,Reality-TV"
934,934,tt9419976,Triggered,2020,5.1,7857,"Action,Comedy,Horror"
935,935,tt9212314,Triggered,2019,5.9,11,Drama
936,936,tt7126710,Triggered,2019,4.6,315,"Comedy,Horror,Thriller"
937,937,tt7983894,Ammonite,2020,6.5,17226,"Biography,Drama,History"
938,938,tt4669264,Beirut,2018,6.4,21984,"Action,Crime,Drama"
939,939,tt7822288,Beirut,2018,7.0,7,Documentary
940,940,tt8206274,Beirut,2018,7.6,50,Documentary
941,941,tt8184436,Beirut,2018,7.8,9,Documentary
942,942,tt7638348,Boss Level,2020,6.8,63632,"Action,Mystery,Thriller"
943,943,tt12590534,Dear Santa,2020,6.5,106,"Documentary,Family"
944,944,tt6218010,Iron Mask,2019,4.7,6487,"Action,Adventure,Family"
945,945,tt7369974,Step Up: High Water,2018,7.0,1251,"Drama,Music"
946,946,tt14142568,Soul of a Nation,2021,4.7,197,News
947,947,tt0765425,Top Chef,2006,7.6,6142,"Game-Show,Reality-TV"
948,948,tt2098627,Attack of the 50 Foot Cheerleader,2012,4.4,1441,"Comedy,Sci-Fi"
949,949,tt0305711,Just Married,2003,5.4,70774,"Comedy,Romance"
950,950,tt0366950,Just Married,2003,3.5,36,Comedy
951,951,tt0473692,Neil Young: Heart of Gold,2006,7.7,3145,"Documentary,Music"
952,952,tt4978274,Priceless,2016,5.9,3851,"Crime,Drama,Romance"
953,953,tt1810121,Priceless,2016,7.6,20,Documentary
954,954,tt4136084,Florence Foster Jenkins,2016,6.8,55685,"Biography,Comedy,Drama"
955,955,tt0684054,The Challenge,1998,7.6,106,"Adventure,Animation,Comedy"
956,956,tt0176095,The Challenge,1998,7.8,3313,"Adventure,Game-Show,Reality-TV"
957,957,tt14109476,The United States vs. Billie Holiday,2021,6.5,9,Talk-Show
958,958,tt8521718,The United States vs. Billie Holiday,2021,6.2,12754,"Biography,Drama,Music"
959,959,tt11880016,Stardust,2020,7.3,117,"Comedy,Drama"
960,960,tt9694312,Stardust,2020,4.3,1814,"Biography,Drama,Music"
961,961,tt11492320,Stardust,2020,6.6,141,"Family,Fantasy"
962,962,tt9677638,Beartown,2020,7.1,3437,"Crime,Drama,Thriller"
963,963,tt1343727,Dredd,2012,7.1,270822,"Action,Crime,Sci-Fi"
964,964,tt4658614,Spring Baking Championship,2015,6.9,266,"Family,Reality-TV"
965,965,tt11136148,Supervillain: The Making of Tekashi 6ix9ine,2021,6.4,353,"Biography,Documentary"
966,966,tt7820906,Good Trouble,2019,7.4,6729,"Comedy,Drama,Romance"
967,967,tt11798982,Sonic the Hedgehog,2020,7.3,15,Comedy
968,968,tt12661086,Sonic the Hedgehog,2020,5.9,11,"Comedy,Talk-Show"
969,969,tt3794354,Sonic the Hedgehog,2020,6.5,131433,"Action,Adventure,Comedy"
970,970,tt12037984,Sonic the Hedgehog,2020,7.7,37,Comedy
971,971,tt10312854,Kenan,2021,5.7,1900,Comedy
972,972,tt5439796,Logan Lucky,2017,7.0,147282,"Action,Comedy,Crime"
973,973,tt7269602,Logan Lucky,2017,6.7,20,"Comedy,Talk-Show"
974,974,tt7494116,"Bad Habits, Holy Orders",2017,6.8,69,Reality-TV
975,975,tt13879908,North Korea: Inside the Mind of a Dictator,2021,6.9,163,Documentary
976,976,tt6916348,The Warrior Queen of Jhansi,2019,4.6,626,"Action,Adventure,Drama"
977,977,tt5564124,60 Days In,2016,7.6,2661,Reality-TV
978,978,tt1643266,Ancient Aliens,2009,7.1,11004,"Documentary,Fantasy,History"
979,979,tt12699108,Forged in Fire: Beat the Judges,2020,8.5,148,Game-Show
980,980,tt0369117,House Hunters,1999,6.6,1656,Reality-TV
981,981,tt0795129,House Hunters International,2006,6.9,1265,Reality-TV
982,982,tt11091524,Kings of Pain,2019,6.7,436,"Documentary,Reality-TV"
983,983,tt1492088,Pawn Stars,2009,7.2,16612,"Comedy,Reality-TV"
984,984,tt1827882,Property Brothers,2011,7.1,3168,Reality-TV
985,985,tt11237568,Southern Gothic,2020,7.0,111,Crime
986,986,tt11447658,Tempted by Danger,2020,5.1,234,Thriller
987,987,tt10589968,The Secret of Skinwalker Ranch,2020,6.0,2195,"Horror,Mystery,Reality-TV"
988,988,tt5580390,The Shape of Water,2017,7.3,410336,"Drama,Fantasy,Romance"
989,989,tt10098498,The UnXplained,2019,7.1,952,Documentary
990,990,tt10935676,Witches of Salem,2019,8.2,24,"Documentary,Mystery"
991,991,tt10738718,Witches of Salem,2019,6.9,147,"Documentary,Drama,History"
992,992,tt8315302,Crshd,2019,4.4,361,"Comedy,Drama"
993,993,tt7554866,Men in Kilts: A Roadtrip with Sam and Graham,2021,8.6,2126,"Comedy,Documentary,Reality-TV"
994,994,tt13937326,Havana Street Party Presents: Beatriz Luengo,2021,4.2,10,Music
995,995,tt10773770,Hip Hop Uncovered,2021,7.3,267,"Documentary,Music"
996,996,tt1918734,2067,2020,4.8,9247,"Mystery,Sci-Fi"
997,997,tt2303687,Line of Duty,2012,8.7,56294,"Crime,Drama,Mystery"
998,998,tt11828644,Tentacles,2021,5.0,817,"Drama,Fantasy,Horror"
999,999,tt1853739,You're Next,2011,6.5,97599,"Horror,Thriller"
1000,1000,tt7217498,Black Love,2017,5.8,387,Documentary
1001,1001,tt8367084,Then Came You,2020,6.0,1816,"Comedy,Romance"
1002,1002,tt14107670,OnlyFans: Selling Sexy,2021,4.8,98,Documentary
1003,1003,tt0115275,Moesha,1996,5.7,3728,"Comedy,Drama,Family"
1004,1004,tt0591756,"Sister, Sister",1993,7.5,68,"Comedy,Romance"
1005,1005,tt0108927,"Sister, Sister",1994,6.2,12599,"Comedy,Drama,Family"
1006,1006,tt7525970,Harrow,2017,6.9,91,Horror
1007,1007,tt7242816,Harrow,2018,7.5,7916,"Crime,Drama,Mystery"
1008,1008,tt6303866,Beach Rats,2017,6.4,14298,Drama
1009,1009,tt10065694,Antebellum,2020,5.7,25777,"Drama,Horror,Mystery"
1010,1010,tt13072738,Antebellum,2020,4.7,25,Talk-Show
1011,1011,tt10796286,Dear Comrades!,2020,7.4,4613,"Drama,History"
1012,1012,tt10309552,12 Hour Shift,2020,5.4,4258,"Comedy,Horror,Thriller"
1013,1013,tt9742392,Kindred,2020,5.1,1979,"Drama,Horror,Mystery"
1014,1014,tt10991278,Kindred,2019,6.5,24,"Short,Thriller"
1015,1015,tt1442437,Modern Family,2009,8.5,411739,"Comedy,Drama,Romance"
1016,1016,tt0072506,Good Morning America,1975,4.3,1737,"News,Talk-Show"
1017,1017,tt12775806,The School That Tried to End Racism,2020,4.7,97,Documentary
1018,1018,tt1068898,Baldwin Hills,2007,4.4,150,Reality-TV
1019,1019,tt2345481,Being Mary Jane,2013,7.4,3994,"Drama,Romance,Thriller"
1020,1020,tt3766394,"Hello, My Name Is Doris",2015,6.6,20947,"Comedy,Drama,Romance"
1021,1021,tt10398098,Possessor,2019,9.0,10,Sci-Fi
1022,1022,tt5918982,Possessor,2020,6.5,33712,"Horror,Mystery,Sci-Fi"
1023,1023,tt11638962,The Game,2020,7.9,836,"Adventure,Comedy"
1024,1024,tt12974868,The Game,2020,7.1,72,Short
1025,1025,tt4057998,The Game,2021,5.9,415,"Comedy,Drama,Romance"
1026,1026,tt12750828,The Game,2021,6.4,17,Drama
1027,1027,tt0492044,The Haunting in Connecticut,2009,5.8,61942,"Drama,Horror,Mystery"
1028,1028,tt1671547,You Laugh But It's True,2011,7.1,1161,"Biography,Comedy,Documentary"
1029,1029,tt9080978,Jann,2019,7.2,536,Comedy
1030,1030,tt7945450,Notturno,2020,6.6,1123,Documentary
1031,1031,tt10276062,Mixed-ish,2019,6.4,2521,"Comedy,Family"
1032,1032,tt5990096,The Guest Book,2017,7.2,3131,Comedy
1033,1033,tt10323338,9-1-1: Lone Star,2020,6.9,13662,"Action,Drama,Thriller"
1034,1034,tt0193676,Freaks and Geeks,1999,8.8,139938,"Comedy,Drama"
1035,1035,tt5962210,Ingrid Goes West,2017,6.6,41396,"Comedy,Drama"
1036,1036,tt11389804,The Sister,2021,7.3,1228,"Crime,Drama,Mystery"
1037,1037,tt10642480,The Sister,2020,5.8,2451,"Drama,Mystery,Thriller"
1038,1038,tt8461224,The Tax Collector,2020,4.8,12992,"Action,Crime,Drama"
1039,1039,tt12121876,90 Day Fiancé: Self-Quarantined,2020,5.0,110,Reality-TV
1040,1040,tt9278110,A Very Brady Renovation,2019,8.1,296,Reality-TV
1041,1041,tt11310986,Car Kings,2020,7.3,52,"Comedy,Documentary"
1042,1042,tt1800864,Gold Rush,2010,7.2,4861,Reality-TV
1043,1043,tt10327354,Prodigal Son,2019,7.7,20337,"Crime,Drama,Mystery"
1044,1044,tt9855018,Property Brothers: Forever Home,2019,6.2,254,Reality-TV
1045,1045,tt10183798,Rock the Block,2019,6.7,208,Reality-TV
1046,1046,tt11861362,Save My Skin,2019,6.9,81,Reality-TV
1047,1047,tt0112004,Hollyoaks,1995,4.6,4201,"Drama,Romance"
1048,1048,tt4728568,Is It Wrong to Try to Pick Up Girls in a Dungeon?,2015,7.4,7765,"Action,Adventure,Animation"
1049,1049,tt11131218,No Escape,2020,5.7,8,"Horror,Short"
1050,1050,tt10294090,No Escape,2019,8.2,5,"Comedy,Drama,Family"
1051,1051,tt11653486,No Escape,2020,7.8,14,"Crime,Documentary"
1052,1052,tt9903960,No Escape,2019,6.2,11,"Horror,Mystery,Thriller"
1053,1053,tt10267798,Endlings,2020,4.7,350,"Action,Adventure,Sci-Fi"
1054,1054,tt9252488,The Secrets We Keep,2020,5.8,5917,"Drama,Thriller"
1055,1055,tt12216152,The Secrets We Keep,2020,6.8,5,Crime
1056,1056,tt10918718,Unpolished,2019,5.6,105,Reality-TV
1057,1057,tt13831376,24 Hours: Assault on the Capitol,2021,5.8,49,Documentary
1058,1058,tt1828327,Last Man Standing,2011,7.5,33646,Comedy
1059,1059,tt1736017,Last Man Standing,2010,5.2,24,"Biography,Crime,Documentary"
1060,1060,tt1753597,Last Man Standing,2011,5.1,684,"Action,Drama,Thriller"
1061,1061,tt5054236,Lights Out,2015,8.1,372,"Drama,Thriller"
1062,1062,tt5604038,Lights Out,2016,7.5,25,"Drama,Mystery,Short"
1063,1063,tt4542382,Lights Out,2015,7.7,49,"Action,Crime,Drama"
1064,1064,tt7241508,Lights Out,2016,7.0,6,"Comedy,Talk-Show"
1065,1065,tt4786282,Lights Out,2016,6.3,126848,"Horror,Mystery"
1066,1066,tt12622460,The Rhythm Section,2020,6.1,9,"Comedy,Talk-Show"
1067,1067,tt7134096,The Rhythm Section,2020,5.4,18047,"Action,Drama,Mystery"
1068,1068,tt13293588,Mushoku Tensei: Jobless Reincarnation,2021,8.4,8760,"Action,Adventure,Animation"
1069,1069,tt13438882,Celebrity Wheel of Fortune,2021,7.1,181,"Family,Game-Show"
1070,1070,tt5993484,Celebs Go Dating,2016,5.6,229,"Reality-TV,Romance"
1071,1071,tt10662034,Mr. Mayor,2021,6.3,4314,Comedy
1072,1072,tt12634278,Gretel & Hansel,2020,5.2,10,"Comedy,Talk-Show"
1073,1073,tt9086228,Gretel & Hansel,2020,5.4,30275,"Fantasy,Horror,Mystery"
1074,1074,tt13491734,Name That Tune,2021,5.2,373,"Game-Show,Music"
1075,1075,tt2343157,Vanderpump Rules,2013,5.4,2631,Reality-TV
1076,1076,tt2593988,Vanderpump Rules,2013,4.9,39,Reality-TV
1077,1077,tt2659152,WWE Main Event,2012,6.2,296,"Action,Sport"
1078,1078,tt1601141,WWE NXT,2010,7.6,2025,"Action,Sport"
1079,1079,tt15833524,Gordon Ramsay's American Road Trip,2021,8.4,84,"Adventure,Comedy,Reality-TV"
1080,1080,tt13844314,Gordon Ramsay's American Road Trip,2021,7.5,16,Documentary
1081,1081,tt8385384,Mighty Oak,2020,5.0,584,"Comedy,Drama,Musical"
1082,1082,tt8788458,The Promised Neverland,2019,8.3,35177,"Action,Adventure,Animation"
1083,1083,tt9764386,30 Coins,2020,7.1,7242,"Drama,Fantasy,Horror"
1084,1084,tt4218696,The Wall,2017,6.2,26843,"Action,Drama,Thriller"
1085,1085,tt8093246,The Wall,2017,3.1,10,Game-Show
1086,1086,tt6365128,The Wall,2017,7.7,442,"Action,Crime,Drama"
1087,1087,tt5571492,The Wall,2016,8.5,348,"Comedy,History,News"
1088,1088,tt7248234,The Wall,2017,6.4,6,"Comedy,Talk-Show"
1089,1089,tt6304194,The Wall,2016,5.9,562,"Family,Game-Show"
1090,1090,tt10985096,Call Me Kat,2021,5.1,5883,Comedy
1091,1091,tt5621084,Attila the Hun,2001,6.6,9,"Documentary,History"
1092,1092,tt0076993,Centennial,1978,8.3,3253,"Action,Adventure,Drama"
1093,1093,tt0452046,Criminal Minds,2005,8.1,190213,"Crime,Drama,Mystery"
1094,1094,tt1196141,Diary of a Wimpy Kid,2010,6.2,48998,"Comedy,Drama,Family"
1095,1095,tt1617849,Diary of a Wimpy Kid,2010,7.1,10,Documentary
1096,1096,tt0119008,Donnie Brasco,1997,7.7,302125,"Biography,Crime,Drama"
1097,1097,tt9307686,Fire Force,2019,7.6,6516,"Action,Animation,Drama"
1098,1098,tt0087277,Footloose,1984,6.6,78831,"Drama,Music,Romance"
1099,1099,tt5607094,Hell or High Water,2016,5.9,19,"Drama,Short"
1100,1100,tt5667920,Hell or High Water,2016,7.5,35,"Adventure,Game-Show,Horror"
1101,1101,tt5919822,Hell or High Water,2016,6.2,27,Documentary
1102,1102,tt2582782,Hell or High Water,2016,7.6,226108,"Action,Crime,Drama"
1103,1103,tt1341188,How Do You Know,2010,5.4,50083,"Comedy,Drama,Romance"
